,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,tweet_cleaned
1055,296460973278121984,"Australians clean up from floods, supplies dwindle: BRISBANE, Australia (AP) — Military personnel headed to flood-ravaged northeast A...",Media,Other Useful Information,Related and informative,"australians clean up from floods , supplies dwindle : brisbane <allcaps> , australia -LRB- ap <allcaps> -RRB- military personnel headed to flood-ravaged northeast a. <repeat>"
1056,296461413671661568,@jhutch1992 sounds like something they would be telling people in Australia right now with all the flooding we've had :/,Outsiders,Other Useful Information,Related - but not informative,<user> sounds like something they would be telling people in australia right now with all the flooding we 've had : /
1057,296464945263030272,#Lismore Airport is now re-opened but all flights today are still diverted to Ballina #bigwet,Outsiders,Infrastructure and utilities,Related and informative,<hashtag> lismore airport is now re-opened but all flights today are still diverted to ballina <hashtag> bigwet
1058,296467038237503489,Clean-up begins after deadly Australia floods http://t.co/ImZ2NOCi [StraitsTimes World],Media,Other Useful Information,Related and informative,clean-up begins after deadly australia floods <url> -LSB- straitstimes world -RSB-
1059,296470347543359488,RT @abcnews: GALLERY: Flooding hits Qld's Sunshine Coast. See a selection of photos from @abcsunshine http://t.co/AchLMUyz http://t.co/z ...,Media,Caution and advice,Related and informative,rt <allcaps> <user> : gallery <allcaps> : flooding hits qld 's sunshine coast . see a selection of photos from <user> <url> <url> . <repeat>
1060,296472562144276480,2 DAYS LEFT! Make sure your Y Natural Purchase Supports the Queensland Flood Appeal 2013... Here at Y Natural... http://t.co/1CeBQ3Vs,Not labeled,Not labeled,Not applicable,<number> days <allcaps> left <allcaps> ! make sure your y natural purchase supports the queensland flood appeal <number> here at y natural . <repeat> <url>
1062,296474118231044097,RT @theqldpremier: Warwick - About 20 businesses were inundated. The area is now in clean up mode. - PT #bigwet,Government,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : warwick - about <number> businesses were inundated . the area is now in clean up mode . - pt <allcaps> <hashtag> bigwet
1063,296479612735737858,@brucehawker2010  says QLD is important for Gillard - why call an election during time of need during the floods @abc730 @abcnews ask Now,Outsiders,Other Useful Information,Related and informative,<user> says qld <allcaps> is important for gillard - why call an election during time of need during the floods <user> <user> ask now
1064,296483526021357568,Awww “@HumaneChainWSPA: This picture made us smile: A Queensland Police Officer rescues a calf from the floods http://t.co/1vBlZwTn”,Outsiders,Other Useful Information,Related and informative,aw <elong> <user> : this picture made us smile : a queensland police officer rescues a calf from the floods <url>
1065,296484767535345664,"Queensland floods update: a second body has been found today, taking the total death to 6 #tennews",Outsiders,Affected individuals,Related and informative,"queensland floods update : a second body has been found today , taking the total death to <number> <hashtag> tennews"
1066,296489813308235776,"Hey guys, emergency Visa prepaid cards available 2 AAMI customers impacted by #bigwet. Contact us @ 13 22 44 if u need assistance #qldfloods",Business,Caution and advice,Related and informative,"hey guys , emergency visa prepaid cards available <number> aami <allcaps> customers impacted by <hashtag> bigwet . contact us @ <number> <number> <number> if u need assistance <hashtag> qldfloods"
1067,296490014618030081,"RT @WWF_Australia: Unique image of the QLD flood plumes from @Cmdr_Hadfield on Int. Space Station, our thoughts are with those affected  ...",NGOs,Other Useful Information,Related and informative,"rt <allcaps> <user> : unique image of the qld <allcaps> flood plumes from <user> on int . space station , our thoughts are with those affected . <repeat>"
1068,296492808020299778,LIVE NOW: Coverage of #qldfloods continues on @9NewsBrisbane.,Media,Other Useful Information,Related and informative,live <allcaps> now <allcaps> : coverage of <hashtag> qldfloods continues on <user> .
1069,296494401851621376,Has work been affected by Queensland &amp; NSW floods? Read ‘Natural Disasters’ info for workplaces http://t.co/btiskJZb via @fairwork_gov_au,Government,Other Useful Information,Related and informative,has work been affected by queensland & nsw <allcaps> floods ? read natural disasters info for workplaces <url> via <user>
1070,296501607674290177,RT @triplej: Want to help out the people of QLD doing it tough right now? Be a total legend and donate to the Floods Appeal here http:// ...,Media,Donations and volunteering,Related and informative,rt <allcaps> <user> : want to help out the people of qld <allcaps> doing it tough right now ? be a total legend and donate to the floods appeal here http : / / . <repeat>
1071,296502094209363968,Gas pipeline was ruptured between Bundaberg and #Gladstone #bigwet,Eyewitness,Caution and advice,Related and informative,gas pipeline was ruptured between bundaberg and <hashtag> gladstone <hashtag> bigwet
1072,296505118294151168,"RT @autALERT: #bigwet #qldfloods #nswfloods Just, so it is; CLEAR MT = #modified_tweet Our network #abnn does # for referencing &amp; se ...",Government,Other Useful Information,Related - but not informative,"rt <allcaps> <user> : <hashtag> bigwet <hashtag> qldfloods <hashtag> nswfloods just , so it is ; clear <allcaps> mt <allcaps> = <hashtag> modified_tweet our network <hashtag> abnn does # for referencing & se . <repeat>"
1073,296508205306109953,RT @EmergencyVol: Assistance is available for those affected by #qldfloods. See Queensland Govt website for more info http://t.co/5YwOkT2b,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : assistance is available for those affected by <hashtag> qldfloods . see queensland govt website for more info <url>
1074,296517831250563072,No helping out at markets for me this week due to the #qldflood but I will still be performing the #haha this weekend. #Brisbane,Eyewitness,Affected individuals,Related and informative,no helping out at markets for me this week due to the <hashtag> qldflood but i will still be performing the <hashtag> haha this weekend . <hashtag> brisbane
1075,296517957067100160,Gayndah QLD is getting no help from government. I am driving supplies up there if anyone can help donate anything.#bigwet #thebigwet,Eyewitness,Donations and volunteering,Related and informative,gayndah qld <allcaps> is getting no help from government . i am driving supplies up there if anyone can help donate anything . <hashtag> bigwet <hashtag> thebigwet
1076,296518422639046656,Anyone know how Childers is coping with the floods? #Queensland #floods,Outsiders,Other Useful Information,Related - but not informative,anyone know how childers is coping with the floods ? <hashtag> queensland <hashtag> floods
1077,296519366357438464,IHT Rendezvous: IHT Quick Read: Jan. 30: Dozens of bodies found in Syria; flooding in Australia; governing Thail... http://t.co/fjlMgbLa,Not labeled,Not labeled,Not related,iht <allcaps> rendezvous : iht <allcaps> quick rea <smile> jan. . <number> dozens of bodies found in syria ; flooding in australia ; governing thail . <repeat> <url>
1079,296526404412137472,RT @nswfire: ** #BIGWET TEARS IN MY EYES ** #BUNGABERG RESIDENTS CELEBRATE AS THE #AUSTRALIAN ARMY CLEAR WAY IN TOWN I am Australian htt ...,Outsiders,Sympathy and support,Related and informative,rt <allcaps> <user> : ** <hashtag> bigwet <allcaps> <allcaps> tears <allcaps> in <allcaps> my <allcaps> eyes <allcaps> ** <hashtag> bungaberg <allcaps> <allcaps> residents <allcaps> celebrate <allcaps> as <allcaps> the <allcaps> <hashtag> australian <allcaps> <allcaps> army <allcaps> clear <allcaps> way <allcaps> in <allcaps> town <allcaps> i am australian htt . <repeat>
1080,296529797608251392,"RT @petsarefound: LOST Blue Burmese CAT, Glass House Mountains #QLD #qldfloods #bigwet http://t.co/yASD2TAt via @PetsAreFound Pls RT",Outsiders,Affected individuals,Related and informative,"rt <allcaps> <user> : lost <allcaps> blue burmese cat <allcaps> , glass house mountains <hashtag> qld <allcaps> <allcaps> <hashtag> qldfloods <hashtag> bigwet <url> via <user> pls rt <allcaps>"
1081,296535896096911360,Clean-up launched after deadly Australia floods: SYDNEY: A mammoth clean-up was underway in Australia's flood-hi... http://t.co/Wbmd36Nl,Outsiders,Caution and advice,Related and informative,clean-up launched after deadly australia floods : sydney <allcaps> : a mammoth clean-up was underway in australia 's flood-hi . <repeat> <url>
1082,296544620274401280,RT @BruceGrady: Need info on Emergency Assistance after #bigwet &amp; #qldfloods? Call the Community Recovery Hotline 1800 173349 or che ...,NGOs,Caution and advice,Related and informative,rt <allcaps> <user> : need info on emergency assistance after <hashtag> bigwet & <hashtag> qldfloods ? call the community recovery hotline <number> <number> or che . <repeat>
1083,296549284332052480,Ive avoided the political personal side but ummmm ANNA DID MUCH BETTER ORGANISING PERSONALLY I MISS HER ANSWERING MY REQUESTS #QLDFLOODS,Not labeled,Not labeled,Not related,ive avoided the political personal side but um <elong> anna <allcaps> did <allcaps> much <allcaps> better <allcaps> organising <allcaps> personally <allcaps> i miss <allcaps> her <allcaps> answering <allcaps> my <allcaps> requests <allcaps> <hashtag> qldfloods <allcaps> <allcaps>
1084,296550219657650176,RT @theqldpremier: I'd like to thank Marius Kloppers and BHP Billiton for their $ 1 million donation to the Qld Flood Appeal,Government,Donations and volunteering,Related and informative,rt <allcaps> <user> : i 'd like to thank marius kloppers and bhp <allcaps> billiton for their $ <number> million donation to the qld flood appeal
1085,296552539103571968,Clean-up launched after deadly Australia floods: SYDNEY: A mammoth clean-up was underway in Austral... http://t.co/XTBvCFkB via @fmtoday,Media,Affected individuals,Related and informative,clean-up launched after deadly australia floods : sydney <allcaps> : a mammoth clean-up was underway in austral . <repeat> <url> via <user>
1086,296553944191209472,Queensland flood toll rises to six: Queensland's flood toll rose to six after the bodies of two missing farm workers were found in a ...,Media,Affected individuals,Related and informative,queensland flood toll rises to six : queensland 's flood toll rose to six after the bodies of two missing farm workers were found in a . <repeat>
1087,296557899436675073,RT @RitaPanahi: Sweet mother of god! A grey wolf spider escorting her young to safety during #qldfloods.  Via @9NewsBrisbane http://t.co ...,Outsiders,Other Useful Information,Related and informative,rt <allcaps> <user> : sweet mother of god ! a grey wolf spider escorting her young to safety during <hashtag> qldfloods . via <user> <url> . <repeat>
1088,296559522640711680,"RT @petsarefound: LOST – Two Chickens – Seven Hills, #Brisbane #QLD http://t.co/Zq0NNea4 via @PetsAreFound  #qldfloods #bigwet Pls RT",Outsiders,Other Useful Information,Related and informative,"rt <allcaps> <user> : lost <allcaps> two chickens seven hills , <hashtag> brisbane <hashtag> qld <allcaps> <allcaps> <url> via <user> <hashtag> qldfloods <hashtag> bigwet pls rt <allcaps>"
1089,296566191558905856,"DTN Taiwan: Taiwanese man on working holiday in Australia dies in flood: Taipei, Jan. 30 (CNA) A Taiwanese man o... http://t.co/bpXzC77n",Media,Affected individuals,Related and informative,"dtn <allcaps> taiwan : taiwanese man on working holiday in australia dies in floo <smile> taipei , jan. . <number> -LRB- cna <allcaps> -RRB- a taiwanese man o . <repeat> <url>"
1090,296577289716645888,RT @WSPAAustralia: Queensland man saves platypus lost after floods http://t.co/ePXlVnDe  #qldfloods #2013,Media,Affected individuals,Related and informative,rt <allcaps> <user> : queensland man saves platypus lost after floods <url> <hashtag> qldfloods <hashtag> <number>
1091,296608419824164864,RT @petsarefound: Lost French Bulldog – REWARD – Mackay #QLD http://t.co/ylwLKYyn via @PetsAreFound #qldfloods #bigwet Pls RT,Eyewitness,Affected individuals,Related and informative,rt <allcaps> <user> : lost french bulldog reward <allcaps> mackay <hashtag> qld <allcaps> <allcaps> <url> via <user> <hashtag> qldfloods <hashtag> bigwet pls rt <allcaps>
1092,296618813317844994,Planning for floods and fires: disasters are not natural anymore http://t.co/XQu73kGx #climate #australia #flooding #wildfire,Not labeled,Not labeled,Not related,planning for floods and fires : disasters are not natural anymore <url> <hashtag> climate <hashtag> australia <hashtag> flooding <hashtag> wildfire
1093,296631933100769280,Troops lend muscle to Queensland's flood recovery (ABC) http://t.co/0eCqvdDz,Media,Other Useful Information,Related and informative,troops lend muscle to queensland 's flood recovery -LRB- abc <allcaps> -RRB- <url>
1094,296644994155040768,Australia floods recede as death toll rises: Jan. 30 - The death toll from floods in Australia rises to six as w... http://t.co/2t3aMpi3,Media,Affected individuals,Related and informative,australia floods recede as death toll rises : jan. . <number> - the death toll from floods in australia rises to six as w . <repeat> <url>
1095,296685565674418176,RT @612brisbane: Exclusion zone in place in North #Bundaberg http://t.co/YoffSDfN #qldfloods #bigwet,Media,Caution and advice,Related and informative,rt <allcaps> <user> : exclusion zone in place in north <hashtag> bundaberg <url> <hashtag> qldfloods <hashtag> bigwet
1096,296687998337159169,"RT @909SeaFM: Mayor Tom Tate to open Community Recovery Centre to help residents affected by #bigwet, at Broadbeach this morning. #news  ...",Media,Donations and volunteering,Related and informative,"rt <allcaps> <user> : mayor tom tate to open community recovery centre to help residents affected by <hashtag> bigwet , at broadbeach this morning . <hashtag> news . <repeat>"
1097,296702464529399808,RT @shelleylloydabc: The military convoy has arrived in Bundaberg to help with the massive flood clean-up @abcnews @612brisbane #bigwet,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : the military convoy has arrived in bundaberg to help with the massive flood clean-up <user> <user> <hashtag> bigwet
1098,296708378489651201,"RT @612brisbane: Central, Fortitude Valley and Bowen Hills train stations have now reopened http://t.co/zrITVVrt #bigwet #qldfloods",Outsiders,Infrastructure and utilities,Related and informative,"rt <allcaps> <user> : central , fortitude valley and bowen hills train stations have now reopened <url> <hashtag> bigwet <hashtag> qldfloods"
1099,296737432425086976,"@theage the flood is in QLD, ironically KRudd Island surrounded by Liberal amounts of water maybe the only visible Labor presence in 7mths",Not labeled,Not labeled,Not related,"<user> the flood is in qld <allcaps> , ironically kr <allcaps> udd island surrounded by liberal amounts of water maybe the only visible labor presence in <number> mths"
1100,296742583026216960,BHP donates $1million to QLD flood appeal http://t.co/zWexOBe6,Business,Donations and volunteering,Related and informative,bhp <allcaps> donates $ <number> million to qld <allcaps> flood appeal <url>
1101,296744474648928257,Next @laureledwards66 is sharing her cleaning tips for the 2011 flood for volunteers helping 2013 flood victims #bigwet #bnestorm,Eyewitness,Caution and advice,Related and informative,next <user> is sharing her cleaning tips for the <number> flood for volunteers helping <number> flood victims <hashtag> bigwet <hashtag> bnestorm
1102,296747838476517376,Flood waters head for the cotton fields: It's a wait and see game for cotton growers on the Queensland-NS... http://t.co/qFSwBCtz #water,Media,Affected individuals,Related and informative,flood waters head for the cotton fields : it 's a wait and see game for cotton growers on the queensland-ns <allcaps> . <repeat> <url> <hashtag> water
1103,296754062857228288,RT @Kathy_Novak: Starting to see boats travelling upstream on the Brisbane river again #bigwet http://t.co/kd8xFbaS,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : starting to see boats travelling upstream on the brisbane river again <hashtag> bigwet <url>
1104,296770919752413187,RT @CaitlynGribbin: These guys are being spotted on the streets of #bundaberg. #bigwet @abcwidebay @abcnews http://t.co/9uHCCppx,Not labeled,Not labeled,Not related,rt <allcaps> <user> : these guys are being spotted on the streets of <hashtag> bundaberg . <hashtag> bigwet <user> <user> <url>
1105,296772240949800960,@MurkaDurkah the recent bushfires and now floods in Australia?,Outsiders,Other Useful Information,Related - but not informative,<user> the recent bushfires and now floods in australia ?
1106,296772316468228097,Australia Flood Waters Begin to Recede  http://t.co/3g0i0tvk  (0:59) @youtubeさんから,Media,Caution and advice,Related and informative,australia flood waters begin to recede <url> -LRB- <number> -RRB- <user>
1107,296772391936352257,#PMAANZNews Heartbreak for growers http://t.co/IBrGq0de #freshproduce #bigwet #qldfloods,Media,Other Useful Information,Related and informative,<hashtag> pmaanzn <allcaps> ews heartbreak for growers <url> <hashtag> freshproduce <hashtag> bigwet <hashtag> qldfloods
1108,296777190228520960,RT @QLDOnline: Social media a saviour as Baffle Creek gets cut off http://t.co/FqIpPwFS  #qldfloods #bigwet @justabfab1 #qld,Media,Caution and advice,Related and informative,rt <allcaps> <user> : social media a saviour as baffle creek gets cut off <url> <hashtag> qldfloods <hashtag> bigwet <user> <hashtag> qld
1110,296805908636381184,@andrewduncan97 The minimum age to join the SES is 16yo. Pls see here for volunteering info: http://t.co/H9CHqtZ8 #bigwet,NGOs,Donations and volunteering,Related and informative,<user> the minimum age to join the ses <allcaps> is <number> yo . pls see here for volunteering info : <url> <hashtag> bigwet
1111,296812128797605889,Internet outage for the past 36 hours.  This is good considering most of QLD is still affected by the #bigwet,Eyewitness,Infrastructure and utilities,Related and informative,internet outage for the past <number> hours . this is good considering most of qld <allcaps> is still affected by the <hashtag> bigwet
1112,296814351757750272,@darrenhayes QLD NSW FLOODS Guy Sebastian is the only celeb to commit ATM. Please say you’ll help. PM me if you can. Thanks (from my heart),Outsiders,Donations and volunteering,Related and informative,<user> qld <allcaps> nsw <allcaps> floods <allcaps> guy sebastian is the only celeb to commit atm <allcaps> . please say youll help . pm <allcaps> me if you can . thanks -LRB- from my heart -RRB-
1113,296825210806599682,RT @QldSES: SES members have responded to approx 332 requests for assistance in the 24hrs to 11.30am today. Keep up the good work! #bigwet,Government,Affected individuals,Related and informative,rt <allcaps> <user> : ses <allcaps> members have responded to approx <number> requests for assistance in the <number> hrs to <number> am today . keep up the good work ! <hashtag> bigwet
1114,296825651204337664,RT @trigger_sam: If ur  heart goes out to people that's involved with floods in Australia and the fire in brazil plz retweet let them no ...,Outsiders,Sympathy and support,Related - but not informative,rt <allcaps> <user> : if ur heart goes out to people that 's involved with floods in australia and the fire in brazil plz retweet let them no . <repeat>
1115,296834455073615872,RT @CCIQLD: @CCIQLD have developed a range of Flood Resources to help QLD businesses get back on their feet. Visit http://t.co/CiwOgm3O  ...,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : <user> have developed a range of flood resources to help qld <allcaps> businesses get back on their feet . visit <url> . <repeat>
1116,296850326324117506,"RT @BCIAustralia: Premier Campbell Newman talks of dams, levees in rebuild plan after devastating floods #australia #construction http:/ ...",Media,Caution and advice,Related and informative,"rt <allcaps> <user> : premier campbell newman talks of dams , levees in rebuild plan after devastating floods <hashtag> australia <hashtag> construction http : / . <repeat>"
1117,296851005772025856,RT @501Awani: Malaysian farm worker dies in Queensland floods http://t.co/2Fou02QA,Outsiders,Affected individuals,Related and informative,rt <allcaps> <user> : malaysian farm worker dies in queensland floods <url>
1118,296869808862027776,Flew home over as very water logged NSW. #BigWet #NSWFloods Amazing how much water is still covering Grafton,Eyewitness,Infrastructure and utilities,Related and informative,flew home over as very water logged nsw <allcaps> . <hashtag> bigwet <hashtag> nswf <allcaps> loods amazing how much water is still covering grafton
1119,296871822106972162,#Qldfloods might cause temporary banana shortage? Noooooooo! #fewernarniesmoothies Cc @SaintlySammi,Outsiders,Other Useful Information,Related - but not informative,<hashtag> qldfloods might cause temporary banana shortage ? no <elong> ! <hashtag> fewernarniesmoothies cc <user>
1120,296872514183888896,"#Julia #Gillard goes to show support to flood victims and gets #flamed and when she defends herself casually, flamed. #doyourbest #Australia",Outsiders,Sympathy and support,Related - but not informative,"<hashtag> julia <hashtag> gillard goes to show support to flood victims and gets <hashtag> flamed and when she defends herself casually , flamed . <hashtag> doyourbest <hashtag> australia"
1121,296883322905317376,"@CarlyMilan are you in QLD? I heard there was storm's, tornadoes and floods. I was in Boston for Aussie day so wast the same",Outsiders,Other Useful Information,Related - but not informative,"<user> are you in qld <allcaps> ? i heard there was storm 's , tornadoes and floods . i was in boston for aussie day so wast the same"
1122,296894114836930561,RT @tourismqld: Details on flood assistance for #Queensland small businesses in today's special edition of TEQ Industry News - https://t ...,Media,Caution and advice,Related and informative,rt <allcaps> <user> : details on flood assistance for <hashtag> queensland small businesses in today 's special edition of teq <allcaps> industry news - <url> . <repeat>
1123,296905665975304192,The ACCC say #qldflood victims shld be wary of scams as they clean up and start recovering in their communities. http://t.co/9y6SM4r9,Media,Caution and advice,Related and informative,the ac <allcaps> <elong> say <hashtag> qldflood victims shld be wary of scams as they clean up and start recovering in their communities . <url>
1124,296914260100001792,"RT @DavidCurnowABC: Qld viewers, @mattwordsworth's moving piece on #Bundaberg #flood recovery is on @ABC730 straight after the news.",Media,Other Useful Information,Related and informative,"rt <allcaps> <user> : qld viewers , <user> 's moving piece on <hashtag> bundaberg <hashtag> flood recovery is on <user> straight after the news ."
1125,296965606769565696,"RT @612brisbane: Just over 5,000 homes without power, @Energex crews continue work through the night http://t.co/2c705Cb7 #qldfloods #bigwet",Media,Infrastructure and utilities,Related and informative,"rt <allcaps> <user> : just over <number> homes without power , <user> crews continue work through the night <url> <hashtag> qldfloods <hashtag> bigwet"
1126,296978021896826880,BEAGLE NEWS ALERT Photos: Heavy flooding hits Australia:  http://t.co/GrOdcY4s,Media,Other Useful Information,Related and informative,beagle <allcaps> news <allcaps> alert <allcaps> photos : heavy flooding hits australia : <url>
1127,296985009624059906,Photos: Heavy flooding hits Australia:        http://t.co/DLwOE1PC,Media,Other Useful Information,Related and informative,photos : heavy flooding hits australia : <url>
1128,297020577322004481,Australia has always had bushfires and bad flooding since i can remember. No one mentioned climate change. 50 years of experience.,Not labeled,Not labeled,Not related,australia has always had bushfires and bad flooding since i can remember . no one mentioned climate change . <number> years of experience .
1129,297021063823499264,RT @malenko10: Australia has always had bushfires and bad flooding since i can remember. No one mentioned climate change. 50 years of ex ...,Outsiders,Other Useful Information,Related - but not informative,rt <allcaps> <user> : australia has always had bushfires and bad flooding since i can remember . no one mentioned climate change . <number> years of ex . <repeat>
1130,297052474991341568,Shoutout to #MKR fans to get involved with #bakedrelief in Qld to lend a hand to people afftected by floods http://t.co/1G68wuiT,Outsiders,Donations and volunteering,Related and informative,shoutout to <hashtag> mkr <allcaps> <allcaps> fans to get involved with <hashtag> bakedrelief in qld to lend a hand to people afftected by floods <url>
1131,297086625014505473,“@AlisonAriotti: Campbell Newman wants to flood-proof QLD. Thoughts on the best way? #telltoday @thetodayshow”become Mother Nature :-/,Outsiders,Other Useful Information,Related and informative,<user> : campbell newman wants to flood-proof qld <allcaps> . thoughts on the best way ? <hashtag> telltoday <user> mother nature : - /
1132,297087958786392065,All Brisbane catholic schools open today except for St Joseph's School (Gayndah) St Mary's School (Laidley)  #bigwet #qldfloods,Government,Infrastructure and utilities,Related and informative,all brisbane catholic schools open today except for st joseph 's school -LRB- gayndah -RRB- st mary 's school -LRB- laidley -RRB- <hashtag> bigwet <hashtag> qldfloods
1133,297096016044359681,RT @Frack_Off: What happens when flash floods hit open-air #fracking waste water ponds?: http://t.co/65GcfwaW #Australia #coalbedmethane,Media,Other Useful Information,Related - but not informative,rt <allcaps> <user> : what happens when flash floods hit open-air <hashtag> fracking waste water ponds ? : <url> <hashtag> australia <hashtag> coalbedmethane
1134,297099996434661378,RT @kyliebubbles1: Two boats washed up near #bundaberg  #bigwet http://t.co/Pqk05WxV,Eyewitness,Other Useful Information,Related and informative,rt <allcaps> <user> : two boats washed up near <hashtag> bundaberg <hashtag> bigwet <url>
1135,297106476630155264,RT @ACPMH: Check out @beyondblue looking after yourself and your family after a disaster booklet http://t.co/zjeViQTr  #bigwet #qldflood ...,NGOs,Caution and advice,Related and informative,rt <allcaps> <user> : check out <user> looking after yourself and your family after a disaster booklet <url> <hashtag> bigwet <hashtag> qldflood . <repeat>
1136,297126575747526656,RT @MsMonneypenny: Gillard sings and dances she is giving $1M to QLD Floods yet she gives $10M to Mali the same week #auspol,Outsiders,Donations and volunteering,Related and informative,rt <allcaps> <user> : gillard sings and dances she is giving $ <number> m to qld <allcaps> floods yet she gives $ <number> m to mali the same week <hashtag> auspol
1137,297127733362819072,"RT @petsarefound: NEW LISTING: LOST Blue Burmese CAT, Glass House Mountains QLD #qldfloods http://t.co/p3UFLl5m via @PetsAreFound #bigwe ...",Eyewitness,Affected individuals,Related and informative,"rt <allcaps> <user> : new <allcaps> listing <allcaps> : lost <allcaps> blue burmese cat <allcaps> , glass house mountains qld <allcaps> <hashtag> qldfloods <url> via <user> <hashtag> bigwe . <repeat>"
1138,297134637212372993,Audible gasps from crowd when told of damage in nth bundy such as a pothole 2m deep and 100m long. #bigwet,Outsiders,Other Useful Information,Related and informative,audible gasps from crowd when told of damage in nth bundy such as a pothole <number> m deep and <number> m long . <hashtag> bigwet
1139,297144766460723200,"01/10:34 EST Flood Warning - Macintyre, Weir &amp; Border Rivers (QLD)  http://t.co/sh6RhBl8",Media,Caution and advice,Related and informative,"<number> / <number> est <allcaps> flood warning - macintyre , weir & border rivers -LRB- qld <allcaps> -RRB- <url>"
1140,297150625890832387,"What The? Friday - This week, another good reason not to drive through or play in flood waters #wtfriday #bigwet http://t.co/1kPzG3fd",Eyewitness,Affected individuals,Related and informative,"what the ? friday - this week , another good reason not to drive through or play in flood waters <hashtag> wtfriday <hashtag> bigwet <url>"
1141,297151141790244865,"RT @QPSmedia: What The? Friday - This week, another good reason not to drive through or play in flood waters #wtfriday #bigwet http://t. ...",Media,Caution and advice,Related and informative,"rt <allcaps> <user> : what the ? friday - this week , another good reason not to drive through or play in flood waters <hashtag> wtfriday <hashtag> bigwet <url> . . <repeat>"
1143,297195249099481088,RT @CaitlynGribbin: #bundaberg #bigwet victims waiting to walk across Burnett Bridge to exclusion zone to see their homes @amworldtodayp ...,Media,Affected individuals,Related and informative,rt <allcaps> <user> : <hashtag> bundaberg <hashtag> bigwet victims waiting to walk across burnett bridge to exclusion zone to see their homes <user> . <repeat>
1144,297199741186498560,Do you need to clear some branches from a waterway? Find out what you need to know http://t.co/QIQYMYcE #bigwet #qldfloods,Media,Caution and advice,Related and informative,do you need to clear some branches from a waterway ? find out what you need to know <url> <hashtag> bigwet <hashtag> qldfloods
1145,297203599946162176,RT @DavidHurley_CDF: ADF is doing a great job working alongside the Qld community to clean up after the flood. Keep up the good work! .. ...,Eyewitness,Sympathy and support,Related - but not informative,rt <allcaps> <user> : adf <allcaps> is doing a great job working alongside the qld community to clean up after the flood . keep up the good work ! . <repeat> . <repeat>
1146,297223753572687872,Sirens blasting across outer #newcastle suburbs #bigwet #nswfloods #hunter Just going to check #stormwater drains in this break in rain. BRB,Media,Affected individuals,Related and informative,sirens blasting across outer <hashtag> newcastle suburbs <hashtag> bigwet <hashtag> nswfloods <hashtag> hunter just going to check <hashtag> stormwater drains in this break in rain . brb <allcaps>
1147,297231802454646784,01/16:16 EST Flood Warning Summary (QLD)  http://t.co/sh6RhBl8,Government,Caution and advice,Related and informative,<number> / <number> est <allcaps> flood warning summary -LRB- qld <allcaps> -RRB- <url>
1148,297235099165016064,"RT @MrDanielAmos: To everyone in Queensland right now going through the floods and cyclones,I hope you're all okay and stay safe.My hear ...",Outsiders,Sympathy and support,Related - but not informative,"rt <allcaps> <user> : to everyone in queensland right now going through the floods and cyclones , i hope you 're all okay and stay safe.my hear . <repeat>"
1149,297239100556193792,@tennewsqld #bigwet #bundaberg how awful for these residents not being able to see there homes yet,Outsiders,Sympathy and support,Related and informative,<user> <hashtag> bigwet <hashtag> bundaberg how awful for these residents not being able to see there homes yet
1150,297242577613250561,RT @QPSmedia: #bigwet Latest BoM flood summary and warnings can be found at http://t.co/IqHXR4jU or QLDAlert http://t.co/NJJeJDo9,Media,Caution and advice,Related and informative,rt <allcaps> <user> : <hashtag> bigwet latest bom flood summary and warnings can be found at <url> or qlda <allcaps> lert <url>
1151,297254644625838080,Wisma Putra Malaysian victim of Queensland floods yet to be confirmed http://t.co/8lhOtPdg,Media,Affected individuals,Related and informative,wisma putra malaysian victim of queensland floods yet to be confirmed <url>
1152,297276920578584576,Hello #world #Happy #Friday #everyone And #wishing our #friends in #Australia who are #suffering from #floods stay #safe :-0),Outsiders,Sympathy and support,Related - but not informative,hello <hashtag> world <hashtag> happy <hashtag> friday <hashtag> everyone and <hashtag> wishing our <hashtag> friends in <hashtag> australia who are <hashtag> suffering from <hashtag> floods stay <hashtag> safe : <number> -RRB-
1153,297299506888835075,Wow that storm hit quickly and packed a punch! @abcsouthqld #bigwet #Toowoomba It's not what people who are cleaning up need.,Eyewitness,Other Useful Information,Related and informative,wow that storm hit quickly and packed a punch ! <user> <hashtag> bigwet <hashtag> toowoomba it 's not what people who are cleaning up need .
1154,297300895216058368,RT @MudArmyQLD: #MudArmy - Logan is FULL with Volunteers for this weekend but LOCKYER VALLEY needs you!  #BigCleanUp #BigWet http://t.co ...,NGOs,Donations and volunteering,Related and informative,rt <allcaps> <user> : <hashtag> mudarmy - logan is full <allcaps> with volunteers for this weekend but lockyer <allcaps> valley <allcaps> needs you ! <hashtag> bigcleanup <hashtag> bigwet <url> . <repeat>
1155,297307861980164096,"@TenLateNews My thoughts go out to all of the flood and fire victims around Australia, stay strong",Media,Sympathy and support,Related - but not informative,"<user> my thoughts go out to all of the flood and fire victims around australia , stay strong"
