,tweet id, tweet, label,tweet_cleaned
9098,'262623127060754433',What hurricane? Like everyone is taking about a hurricane?,on-topic,what hurricane ? like everyone is taking about a hurricane ?
9099,'263100385907068929',Lessons from Irene help retailers cope with Sandy: Retailers preparing for the worst of Hurricane Sandy as it hit the East Coast on M...,on-topic,lessons from irene help retailers cope with sandy : retailers preparing for the worst of hurricane sandy as it hit the east coast on m. <repeat>
9100,'263283921695948800',RT @kurtdietrich: Rainbow touches down in lower Manhattan #hurricane #sandy http://t.co/mV32jXji,on-topic,rt <allcaps> <user> : rainbow touches down in lower manhattan <hashtag> hurricane <hashtag> sandy <url>
9101,'262802366133317632',RT @YolieTheJew: I can't Tweet this enough.... stay safe everyone that will be affected by Hurricane Sandy. Sending prayers.,on-topic,rt <allcaps> <user> : i ca n't tweet this enough . <repeat> stay safe everyone that will be affected by hurricane sandy . sending prayers .
9102,'263041900179779584',Niggas really postin pics of scenes from the movie The Day After Tomorrow and claiming that its hurricane Sandy. Smh,on-topic,niggas really postin pics of scenes from the movie the day after tomorrow and claiming that its hurricane sandy . smh
9103,'262815339920883712',RT @BleuFriday: I wish some of these bitches was as wet as hurricane sandy,on-topic,rt <allcaps> <user> : i wish some of these bitches was as wet as hurricane sandy
9104,'263062520129003520',"RT @neiltyson: As Hurricane Sandy passes by, If my electricity goes out, I guess I'll have to eat all the Ice Cream in my freezer.",on-topic,"rt <allcaps> <user> : as hurricane sandy passes by , if my electricity goes out , i guess i 'll have to eat all the ice cream in my freezer ."
9105,'263323591964241921',"A RAW Opinion:  \Hello from Hurricane central lol.  Before I begin, I just want to say that this won’t be a comp... http://t.co/5ixTGej7",on-topic,"a raw <allcaps> opinion : \ hello from hurricane central lol . before i begin , i just want to say that this wont be a comp . <repeat> <url>"
9106,'262670673573449728',RT @SheWanttsTheD: Hurricane Sandy wants the D!,on-topic,rt <allcaps> <user> : hurricane sandy wants the d !
9107,'262872105064992768',@SonsofAnarchy Hope this hurricane doesn't intervene with my SOA!! I'll choke a bitch!,on-topic,<user> hope this hurricane does n't intervene with my soa <allcaps> ! <repeat> i 'll choke a bitch !
9108,'262592316798283777',Going to the dining hall for some hurricane supermarket shopping.,on-topic,going to the dining hall for some hurricane supermarket shopping .
9109,'263427205613355008',"@mindofAI9 yes he did, apparently man lives under rock bc hurricane Katrina was many years ago",on-topic,"<user> yes he did , apparently man lives under rock bc hurricane katrina was many years ago"
9110,'262398075161698304',Damn feeling hella stupid for not knowing about this hurricane damn husband got me living under a rock literally  hunby: Patrick Star,on-topic,damn feeling hella stupid for not knowing about this hurricane damn husband got me living under a rock literally hunby : patrick star
9111,'262895237142294529',I guess if anything good comes from Hurricane Sandy its no classes! Good monday to sleep!,on-topic,i guess if anything good comes from hurricane sandy its no classes ! good monday to sleep !
9112,'262391296705036288',A hurricane bout to come soon,on-topic,a hurricane bout to come soon
9113,'263346650880278529',Superstorm Sandy wreaks havoc on internet infrastructure: Hurricane Sandy continued to take a… http://t.co/DGW0LEJR,on-topic,superstorm sandy wreaks havoc on internet infrastructure : hurricane sandy continued to take a <url>
9114,'262584306453585922',@DehvonSmith hurricane clammy.? Suck my dick,on-topic,<user> hurricane clammy ? <repeat> suck my dick
9115,'262722668124573697',RT @SandysHurricane: OH MY GOD KAREN YOU CAN'T JUST ASK A HURRICANE WHY SHE'S ONLY A CATEGORY 1.,on-topic,rt <allcaps> <user> : oh <allcaps> my <allcaps> god <allcaps> karen <allcaps> you <allcaps> can <allcaps> ' t just <allcaps> ask <allcaps> a hurricane <allcaps> why <allcaps> she <allcaps> 's only <allcaps> a category <allcaps> <number>
9116,'262574509201162241',I would never want a hurricane to have the same name as me... id feel so guilty,on-topic,i would never want a hurricane to have the same name as me . <repeat> id feel so guilty
9117,'263001187895353344',Hurricane Sandy looks like something from The Day After Tomorrow. Good luck to the people of NYC! #HurricaneSandy,on-topic,hurricane sandy looks like something from the day after tomorrow . good luck to the people of nyc <allcaps> ! <hashtag> hurricanesandy
9118,'262794811231334400',This hurricane reminds me of last years. The one hour threat that was nothing more than a tease of a threat.,on-topic,this hurricane reminds me of last years . the one hour threat that was nothing more than a tease of a threat .
9119,'263100375664578561',Why Is @Khleo_T Always Quiet In Movies? Holes&Hurricane Season&He Don't Talk Much In Roll Bounce All You Hear is Brandon.T.Jackson HaHa &lt;3 x,off-topic,why is <user> always quiet in movies ? holes & hurricane season & he do n't talk much in roll bounce all you hear is brandon.t.jackson haha < <number> x
9120,'262978918607384576',You call this a hurricane?,on-topic,you call this a hurricane ?
9121,'262753142440067073',@shae_3 Blueberry muffins :) Made them for the hurricane,off-topic,<user> blueberry muffins <smile> made them for the hurricane
9122,'262985286731063296',"If this hurricane is so bad, why you chilling by the ocean?",on-topic,"if this hurricane is so bad , why you chilling by the ocean ?"
9123,'263088525614907392',RT @TF_Quint: Now niggas wanna get serious about the hurricane jus 4hrs ago y'all was making jokes about it -.- &lt;&lt;&lt;&lt;&lt;,on-topic,rt <allcaps> <user> : now niggas wan na get serious about the hurricane jus <number> hrs ago y' all was making jokes about it - . - < < < < <
9124,'262427154405539840',RT @iJoseG: I feel bad for whoever that has DirecTV during Hurricane Sandy.  ?,on-topic,rt <allcaps> <user> : i feel bad for whoever that has directv <allcaps> during hurricane sandy . ?
9125,'262773495740657665',hurricane's coming? good thing I've got my baby to snuggle with????,on-topic,hurricane 's coming ? good thing i 've got my baby to snuggle with ? <repeat>
9126,'262683123421171712',RT @Kyyybabby: This Hurricane Sandy twitter page is too funny ????????,on-topic,rt <allcaps> <user> : this hurricane sandy twitter page is too funny ? <repeat>
9127,'262618819825131522',RT @posie_osie: The hurricane better not ruin my Halloween.,on-topic,rt <allcaps> <user> : the hurricane better not ruin my halloween .
9128,'263365506877227008',"@Fayeiswinning they should have called it Hurricane Saville, there would have only been minor damage #TooSoon?",on-topic,"<user> they should have called it hurricane saville , there would have only been minor damage <hashtag> toosoon ?"
9129,'263086553692250113',RT @NASA_GoddardPix: The latest full disk image of Earth puts Hurricane Sandy into perspective...it's massive: http://t.co/nCMDD4TV #fra ...,on-topic,rt <allcaps> <user> : the latest full disk image of earth puts hurricane sandy into perspective . <repeat> it 's massive : <url> <hashtag> fra . <repeat>
9130,'262592483408609282',"RT @BigFrankenStorm: NOT AS CRAY AS BEATING A WOMAN THO. RT: @chrisbrown stay safe, east coast! this hurricane is craz!!!",on-topic,"rt <allcaps> <user> : not <allcaps> as <allcaps> cray <allcaps> as <allcaps> beating <allcaps> a woman <allcaps> tho <allcaps> . rt <allcaps> : <user> stay safe , east coast ! this hurricane is craz ! <repeat>"
9131,'262696453116407808',RT @cj_corrigan: Everybody better be saying Happy Birthday to @FrancescaaRae tomorrow no matter how bad Hurricane Sandy gets. Birthday P ...,on-topic,rt <allcaps> <user> : everybody better be saying happy birthday to <user> tomorrow no matter how bad hurricane sandy gets . birthday p . <repeat>
9132,'262670131895885824',"@DaughtaOfBiafra: Hurricane Sandy does not sound intimidating, give it a name like Hurricane Amadioha or something so we knowwhat'sup*lmao",on-topic,"<user> : hurricane sandy does not sound intimidating , give it a name like hurricane amadioha or something so we knowwhat ` sup * lmao"
9133,'262911067804532737',RT @KDTrey5: Praying for everybody that's in the path of the Hurricane!,on-topic,rt <allcaps> <user> : praying for everybody that 's in the path of the hurricane !
9134,'262921645767946240',So when is sandy supposed to do some hurricane stuff?,on-topic,so when is sandy supposed to do some hurricane stuff ?
9135,'262810240888733696',"RT @AshleyMGreene: In light of the hurricane coming my way...I bought two pairs of boots, a purse, and a jacket...",on-topic,"rt <allcaps> <user> : in light of the hurricane coming my way . <repeat> i bought two pairs of boots , a purse , and a jacket . <repeat>"
9136,'263358499352883200',I uploaded a @YouTube video http://t.co/e7UmiaYd DISASTER like Sandy Hurricane is WHEN the GOVERNMENT Really Matters,on-topic,i uploaded a <user> video <url> disaster <allcaps> like sandy hurricane is when <allcaps> the government <allcaps> really matters
9137,'263388765370847232',RT @BoingBoing: Non-bummer Hurricane Sandy instagram of the day: Guy sharing power strip with strangers #sandy http://t.co/JPSDGl4F,on-topic,rt <allcaps> <user> : non-bummer hurricane sandy instagram of the day : guy sharing power strip with strangers <hashtag> sandy <url>
9138,'263303705930117120',RT @postpolitics: Chris Christie: Obama ‘outstanding’ in response to Hurricane Sandy http://t.co/8UpiaxNd,on-topic,rt <allcaps> <user> : chris christie : obama outstanding in response to hurricane sandy <url>
9139,'263008707514867712',How sad and scary ?? About the hurricane starting,on-topic,how sad and scary ? <repeat> about the hurricane starting
9140,'262638008140959744',RT @ItsCalebDoe: These hurricane tweets are killing me ??????,on-topic,rt <allcaps> <user> : these hurricane tweets are killing me ? <repeat>
9141,'262837070077259776',RT @marsxjr: i miss hurricane weather personally,on-topic,rt <allcaps> <user> : i miss hurricane weather personally
9142,'262902405367201795',Anybody in New York want to be my #Hurricane #Sandy correspondent for \@lbc973 later?,on-topic,anybody in new york want to be my <hashtag> hurricane <hashtag> sandy correspondent for \ <user> later ?
9143,'262643241625722881',RT @AshBashCash_: Lord please watch over these homeless ppl on the streets during this hurricane smh,on-topic,rt <allcaps> <user> : lord please watch over these homeless ppl on the streets during this hurricane smh
9144,'262796948204032000',"RT @MittStormTips: I have a five point plan to get us through this hurricane, and I will give you all the details next week. #MittStormT ...",on-topic,"rt <allcaps> <user> : i have a five point plan to get us through this hurricane , and i will give you all the details next week . <hashtag> mittstormt . <repeat>"
9145,'262412096573153281',THIS DAMN TSUNAMI AND HURRICANE CAN GO. I AIN'T GOT TIME FOR THIS,on-topic,this <allcaps> damn <allcaps> tsunami <allcaps> and <allcaps> hurricane <allcaps> can <allcaps> go <allcaps> . i ain <allcaps> ' t got <allcaps> time <allcaps> for <allcaps> this <allcaps>
9146,'262773592566153217',Waiting for the hurricane with @KatieeeeButrico,on-topic,waiting for the hurricane with <user>
9147,'262713723234426880',LOLOL@_ThatsSoAniitaa: If hurricane sandy actually does come I don't want nuhh 2minute sus storm. Bring on daa whole ting baby-My Mom,on-topic,lolol <allcaps> <user> : if hurricane sandy actually does come i do n't want nuhh <number> minute sus storm . bring on daa whole ting baby-my mom
9148,'262967887315222529',"In honor of Sandy, going to ride it out in BK by getting Hurricane Drunk @flo_tweet",on-topic,"in honor of sandy , going to ride it out in bk <allcaps> by getting hurricane drunk <user>"
9149,'262991232500920321',"A guy shared a picture of Hurricane Sandy so when I commented on it being fake he said he knows but it's intense as hell ITS NOT REAL, BRO",on-topic,"a guy shared a picture of hurricane sandy so when i commented on it being fake he said he knows but it 's intense as hell its <allcaps> not <allcaps> real <allcaps> , bro <allcaps>"
9150,'263067649376935936',My Mama Just Brought All These Groceries Talking About This Hurricane Tho! Lol Smh,on-topic,my mama just brought all these groceries talking about this hurricane tho ! lol smh
9151,'263119660004810752',RT @ohdearalexis: Hurricane Sandy is really freakin me out..,on-topic,rt <allcaps> <user> : hurricane sandy is really freakin me out . <repeat>
9152,'263035765670416384',I would love to see a hurricane from space. That'd be cool as fuck.,on-topic,i would love to see a hurricane from space . that 'd be cool as fuck .
9153,'262735047864500224',RT @SandysHurricane: OH MY GOD KAREN YOU CAN'T JUST ASK A HURRICANE WHY SHE'S ONLY A CATEGORY 1.,on-topic,rt <allcaps> <user> : oh <allcaps> my <allcaps> god <allcaps> karen <allcaps> you <allcaps> can <allcaps> ' t just <allcaps> ask <allcaps> a hurricane <allcaps> why <allcaps> she <allcaps> 's only <allcaps> a category <allcaps> <number>
9154,'262807173208342528',RT @ConcernedMom69: WELL I DUNNO BOUT YOU NEIGHBOR BUT BOY HOWDY I SURE HOPE THIS HURRICANE SWALLOWS MY MISERABLE EXISTENCE,on-topic,rt <allcaps> <user> : well <allcaps> i du n no <allcaps> bout <allcaps> you <allcaps> neighbor <allcaps> but <allcaps> boy <allcaps> howdy <allcaps> i sure <allcaps> hope <allcaps> this <allcaps> hurricane <allcaps> swallows <allcaps> my <allcaps> miserable <allcaps> existence <allcaps>
9155,'262819541028073472',@ChristinaTwin92 its suppose to be a big hurricane tomorrow,on-topic,<user> its suppose to be a big hurricane tomorrow
9156,'263083546321772544',Pretty scary photo of New York during the hurricane http://t.co/f18cgIbC,on-topic,pretty scary photo of new york during the hurricane <url>
9157,'263319110312673280',RT @ScarfaceYasir: I wonder why hurricane sandy's targeting America and especially Washington DC,on-topic,rt <allcaps> <user> : i wonder why hurricane sandy 's targeting america and especially washington dc <allcaps>
9158,'263312886561136640',RT @SimplyFrat: It’s huge progress that Obama didn’t blame hurricane Sandy on President Bush.,on-topic,rt <allcaps> <user> : its huge progress that obama didnt blame hurricane sandy on president bush .
9159,'262994948822011905',New Jerseys getting done over by hurricane sandy,on-topic,new jerseys getting done over by hurricane sandy
9160,'262755917827829760',i really appreciate this hurricane making me miss two days of school,on-topic,i really appreciate this hurricane making me miss two days of school
9161,'263008710069198848',RT @G_An_Doe_Not_Oh: Doesn't matter if its a hurricane if you're a guy you shouldn't be using an umbrella,on-topic,rt <allcaps> <user> : does n't matter if its a hurricane if you 're a guy you should n't be using an umbrella
9162,'263339178228584448',RT @ItsLaQueefa: I hope some of yall bitches brought extra glue cuz i know that weave ain't hurricane proof,on-topic,rt <allcaps> <user> : i hope some of yall bitches brought extra glue cuz i know that weave ai n't hurricane proof
9163,'262732795376435200',"@northcuttbihh: Ahhh shit, they named a hurricane after you! @__sandyearls I know! They done fucked up now lol",on-topic,"<user> : ah <elong> shit , they named a hurricane after you ! <user> i know ! they done fucked up now lol"
9164,'262621027849342976',RT @BigFrankenStorm: HURRICANE SANDY AIN'T EVEN A SCARY NAME THO. I NEED A TERRIFYING NAME LIKE HURRICANE SHANAYNAY OR SUM SHIT.,on-topic,rt <allcaps> <user> : hurricane <allcaps> sandy <allcaps> ain <allcaps> ' t even <allcaps> a scary <allcaps> name <allcaps> tho <allcaps> . i need <allcaps> a terrifying <allcaps> name <allcaps> like <allcaps> hurricane <allcaps> shanaynay <allcaps> or <allcaps> sum <allcaps> shit <allcaps> .
9165,'262689646314659840',You know you spanish if instead of racking up on water for this hurricane you rack up on liquor.,on-topic,you know you spanish if instead of racking up on water for this hurricane you rack up on liquor .
9166,'263130877767323648',"RT @TheNewDeal: #MittStormTips End FEMA & Handle Hurricane Sandy How Bush Handled Hurricane Katrina, Do Nothing. Let the Free Market ...",on-topic,"rt <allcaps> <user> : <hashtag> mittstormtips end fema <allcaps> & handle hurricane sandy how bush handled hurricane katrina , do nothing . let the free market . <repeat>"
9167,'263067079555575808',RT @JonPacino: This hurricane blowing me now.,on-topic,rt <allcaps> <user> : this hurricane blowing me now .
9168,'262753271255547905',RT @SandysHurricane: FOUR FOR YOU HURRICANE SANDY! YOU GO HURRICANE SANDY! AND NONE FOR HURRICANE IRENE BYE.,on-topic,rt <allcaps> <user> : four <allcaps> for <allcaps> you <allcaps> hurricane <allcaps> sandy <allcaps> ! you <allcaps> go <allcaps> hurricane <allcaps> sandy <allcaps> ! and <allcaps> none <allcaps> for <allcaps> hurricane <allcaps> irene <allcaps> bye <allcaps> .
9169,'262720712735866880',"RT @GlenAllenWalken: Is #Sandy's last name Romney? First she wasn't a hurricane, then she was, then she wasn't and now she's one again.  ...",on-topic,"rt <allcaps> <user> : is <hashtag> sandy 's last name romney ? first she was n't a hurricane , then she was , then she was n't and now she 's one again . . <repeat>"
9170,'262652890957611009',"Wine, flashlight & Rupert. Check!! Bring it on Hurricane Sandy!!! http://t.co/PEmxDqTt",on-topic,"wine , flashlight & rupert . check ! <repeat> bring it on hurricane sandy ! <repeat> <url>"
9171,'263060389623889921',today is just not my day hurricane sandy is over by where my whole family lives and to top it all off im going through all this GREAT OH JOY,on-topic,today is just not my day hurricane sandy is over by where my whole family lives and to top it all off im going through all this great <allcaps> oh <allcaps> joy <allcaps>
9172,'262900537748516865',Different mapping visualisations of Hurricane Sandy http://t.co/h5kOQcH7,on-topic,different mapping visualisations of hurricane sandy <url>
9173,'262931027733909504',RT @billmckibben: Ocean water temps are 5 degrees warmer than normal from FL to Canada. That's called hurricane fuel http://t.co/eXp1CZye,on-topic,rt <allcaps> <user> : ocean water temps are <number> degrees warmer than normal from fl <allcaps> to canada . that 's called hurricane fuel <url>
9174,'262890886940221442',RT @AHurricaneSandy: DA GUY ON DA NEWS WAS LIKE 'IT'S GONNA RAIN' NO SHIT NIGGA IT'S A HURRICANE.,on-topic,rt <allcaps> <user> : da <allcaps> guy <allcaps> on <allcaps> da <allcaps> news <allcaps> was <allcaps> like <allcaps> ` it <allcaps> 's gon na <allcaps> rain <allcaps> ' no <allcaps> shit <allcaps> nigga <allcaps> it <allcaps> 's a hurricane <allcaps> .
9175,'263058305289711617',RT @prvtschoolprobs: Hurricane? You think my school cares? Hahaha yeah no. #privateschoolproblems,on-topic,rt <allcaps> <user> : hurricane ? you think my school cares ? hahaha yeah no . <hashtag> privateschoolproblems
9176,'262832120949506048',My brother told me he's gonna tie a sheet to his wrists and ankles and fly through the hurricane ??????????,on-topic,my brother told me he 's gon na tie a sheet to his wrists and ankles and fly through the hurricane ? <repeat>
9177,'263079264889470977',PEOPLE THIS IS NOT A HURRICANE IT'S A TROPICAL STORM NOW IT'S NOT EVEN BAD,on-topic,people <allcaps> this <allcaps> is <allcaps> not <allcaps> a hurricane <allcaps> it <allcaps> 's a tropical <allcaps> storm <allcaps> now <allcaps> it <allcaps> 's not <allcaps> even <allcaps> bad <allcaps>
9178,'262983628672352257',"Deaths, size, impact: Hurricane Sandy, by the numbers http://t.co/fikUTQQK #frankenstorm #SandyNJ",on-topic,"deaths , size , impact : hurricane sandy , by the numbers <url> <hashtag> frankenstorm <hashtag> sandynj <allcaps>"
9179,'263381952193757184',RT @hurricannesandy: WHAT IF GANGAM STYLE WAS ACTUALLY JSST A GIANT RAIN DANCE AND WE BROUGHT THIS HURRICANE ON OURSELVES?,on-topic,rt <allcaps> <user> : what <allcaps> if <allcaps> gangam <allcaps> style <allcaps> was <allcaps> actually <allcaps> jsst <allcaps> a giant <allcaps> rain <allcaps> dance <allcaps> and <allcaps> we <allcaps> brought <allcaps> this <allcaps> hurricane <allcaps> on <allcaps> ourselves <allcaps> ?
9180,'263347620540461056',"Hello hurricane, you can't silence my love",on-topic,"hello hurricane , you ca n't silence my love"
9181,'263089457824141312',“@WolfpackAlan: They should name the hurricane A-Rod. Then it won't hit anything.” What ya think @Rizz1057? #gooooo,on-topic,<user> : they should name the hurricane a-rod . then it wo n't hit anything . what ya think <user> ? <hashtag> go <elong>
9182,'262382523617800192',Why does hurricane sandy have a twitter account,on-topic,why does hurricane sandy have a twitter account
9183,'262350176369397760',I can't tell if people don't know th difference between a hurricane and a zombie apocalypse.,on-topic,i ca n't tell if people do n't know th difference between a hurricane and a zombie apocalypse .
9184,'262919868943327232',RT @BBCBreaking: Hurricane #Sandy: 14 HMS Bounty replica crew members are rescued off North Carolina - at least 2 missing. Updates LIVE  ...,on-topic,rt <allcaps> <user> : hurricane <hashtag> sandy : <number> hms <allcaps> bounty replica crew members are rescued off north carolina - at least <number> missing . updates live <allcaps> . <repeat>
9185,'263393424160456705',RT @adamsandlerfun: What if gangnam style is actually just a giant rain dance and we brought this massive hurricane on ourselves,off-topic,rt <allcaps> <user> : what if gangnam style is actually just a giant rain dance and we brought this massive hurricane on ourselves
9186,'263036724345700352',RT @FillWerrell: Hurricane Sandy wouldn't be here if Patrick would've just stopped making fun of Texas.,on-topic,rt <allcaps> <user> : hurricane sandy would n't be here if patrick would 've just stopped making fun of texas .
9187,'263426166252244993',RT @justinbieber: everyone dealing with the hurricane up north be safe,on-topic,rt <allcaps> <user> : everyone dealing with the hurricane up north be safe
9188,'262746427954954243',is my family the only one that is doing absolutely nothing about this hurricane or,on-topic,is my family the only one that is doing absolutely nothing about this hurricane or
9189,'262637002720149505',RT @FakeOrioleBird: HURRICANE SANDY IS THE ONLY THING THAT BLOWS MORE THAN THIS WORLD SERIES,on-topic,rt <allcaps> <user> : hurricane <allcaps> sandy <allcaps> is <allcaps> the <allcaps> only <allcaps> thing <allcaps> that <allcaps> blows <allcaps> more <allcaps> than <allcaps> this <allcaps> world <allcaps> series <allcaps>
9190,'263371032663044097',I fucked a girl named #sandy once. She was a hurricane in bed. Was also pretty wet too. Lols,on-topic,i fucked a girl named <hashtag> sandy once . she was a hurricane in bed . was also pretty wet too . lols
9191,'263396084443906048',#BreakingNews | 'Unprecedented Disaster' Hurricane Sandy Hobbles Township | http://t.co/18VbSklc,on-topic,<hashtag> breakingnews | ` unprecedented disaster ' hurricane sandy hobbles township | <url>
9192,'262941469696995328',Praying for all of the people who will be effected by hurricane Sandy &lt;3,on-topic,praying for all of the people who will be effected by hurricane sandy < <number>
9193,'262577138182537216',"Tsunami going to canada, earthquake in hawaii, hurricane sandy ??? #2012",on-topic,"tsunami going to canada , earthquake in hawaii , hurricane sandy ? <repeat> <hashtag> <number>"
9194,'262347674202808320',I think I live under a rock considering I didn't know till right now that a hurricane is coming..,on-topic,i think i live under a rock considering i did n't know till right now that a hurricane is coming . <repeat>
9195,'263021477048246272',"RT @_JackieJohnson_: Were all talking about Hurricane Katrina, Hurricane Irene, Hurricane Sandy, but what happened to HURRICANE CHRIS Lm ...",on-topic,"rt <allcaps> <user> : were all talking about hurricane katrina , hurricane irene , hurricane sandy , but what happened to hurricane <allcaps> chris <allcaps> lm . <repeat>"
9196,'262629738210811904',Wish we had a hurricane or something so we don't have to go to school tomorrow,on-topic,wish we had a hurricane or something so we do n't have to go to school tomorrow
9197,'262949690193096704',New jackets in stock!!!  Carhartt Ketchikan Jacket Style # J317.  Need this on the East Coast for Frankenstorm.... http://t.co/IuBNZl7m,on-topic,new jackets in stock ! <repeat> carhartt ketchikan jacket style # j <number> need this on the east coast for frankenstorm . <repeat> <url>
9198,'262562928664911872',RT @simonelagsdin: i swear to god if it really snow cause of this hurricane sandy bitch im gonna be pissed,on-topic,rt <allcaps> <user> : i swear to god if it really snow cause of this hurricane sandy bitch im gon na be pissed
9199,'263093858747961344',RT @ItsReginaG: Karen covering Hurricane Sandy: http://t.co/mG0wC0v2,on-topic,rt <allcaps> <user> : karen covering hurricane sandy : <url>
9200,'262617840677433344',"@Abbeygaiil is the only person I know, that can't wait for Hurricane Sandy to hit us -__-",on-topic,"<user> is the only person i know , that ca n't wait for hurricane sandy to hit us - __ -"
9201,'262984316202676224',Just before the police send everyone away from the East River waterfront #sandy #nyc #frankenstorm http://t.co/3IQ3baie,on-topic,just before the police send everyone away from the east river waterfront <hashtag> sandy <hashtag> nyc <hashtag> frankenstorm <url>
9202,'262625621388173312',RT @KekePalmer: Praying for everyone in Hurricane Sandy's path! Please be safe. xoxo,on-topic,rt <allcaps> <user> : praying for everyone in hurricane sandy 's path ! please be safe . xoxo
9203,'262627745140469760',@ohhhot_dayEM can we delay the hurricane so I don't have to do 100 fly test set on Wednesday?,on-topic,<user> can we delay the hurricane so i do n't have to do <number> fly test set on wednesday ?
9204,'262357386088570881',NEWS: Hurricane Sandy WILL BE the worst case scenario for East coast DO NOT assume predictions will be wrong! #sally http://t.co/rVcLUgvI,on-topic,news <allcaps> : hurricane sandy will <allcaps> be <allcaps> the worst case scenario for east coast do <allcaps> not <allcaps> assume predictions will be wrong ! <hashtag> sally <url>
9205,'262877639797272577',Waited all night. Still no hurricane.,on-topic,waited all night . still no hurricane .
9206,'262706800372097024',RT @Maria_Munequita: Idc about this hurricane I just don't wanna be in this house..,on-topic,rt <allcaps> <user> : idc about this hurricane i just do n't wan na be in this house . <repeat>
9207,'262608736814768129',RT @GeorgiaPower: Help is on the way! A number of storm teams are on their way north today in preparation for  #Hurricane #Sandy relief.,on-topic,rt <allcaps> <user> : help is on the way ! a number of storm teams are on their way north today in preparation for <hashtag> hurricane <hashtag> sandy relief .
9208,'263371353518919681',"RT @HurricaneSandyw: FOR EVERY 100 RETWEETS, WE WILL BE DONATING $1,000 TO HELP REBUILT COMMUNITIES DAMAGED BY HURRICANE SANDY. PLEASE R ...",on-topic,"rt <allcaps> <user> : for <allcaps> every <allcaps> <number> retweets <allcaps> , we <allcaps> will <allcaps> be <allcaps> donating <allcaps> $ <number> to <allcaps> help <allcaps> rebuilt <allcaps> communities <allcaps> damaged <allcaps> by <allcaps> hurricane <allcaps> sandy <allcaps> . please <allcaps> r . <repeat>"
9209,'262960301484412928',@ashleyargota9 I'm gonna get hit in the eye of thia hurricane!,on-topic,<user> i 'm gon na get hit in the eye of thia hurricane !
9210,'263135879860740096',RT @jessirklein: Can't believe I've already gained the Hurricane 15 \#sandy #pie #sandy #booze,on-topic,rt <allcaps> <user> : ca n't believe i 've already gained the hurricane <number> \ <hashtag> sandy <hashtag> pie <hashtag> sandy <hashtag> booze
9211,'263122344086745088',"Frankenstorm - Hybrid Frankenstorm - New Terms in the Climatic Changes being Witnessed in the US, courtesy Hurricane Sandy",on-topic,"frankenstorm - hybrid frankenstorm - new terms in the climatic changes being witnessed in the us <allcaps> , courtesy hurricane sandy"
9212,'262687167082536960',@BdbClark “@mrdavehill: The most important thing to remember about staying safe during Hurricane Sandy is that we are all going to die.”,on-topic,<user> <user> : the most important thing to remember about staying safe during hurricane sandy is that we are all going to die .
9213,'262621127061434368',"Pray for me, a hurricane is going to hit the east coast, only good thing is that classes got cancelled for tomorrow",on-topic,"pray for me , a hurricane is going to hit the east coast , only good thing is that classes got cancelled for tomorrow"
9214,'263141072715272192',RT @princessGwenie1: Dog rescued from hurricane Sandy! Firemen are not only saving the people! http://t.co/bMchKm8k,on-topic,rt <allcaps> <user> : dog rescued from hurricane sandy ! firemen are not only saving the people ! <url>
9215,'262749370598952960',RT @AlexYudelson: Apple Maps just told me Hurricane Sandy is approaching California now. Take cover.,on-topic,rt <allcaps> <user> : apple maps just told me hurricane sandy is approaching california now . take cover .
9216,'262662811660988416',Smart idea on their part to keep ppl informed: NY Times and Wall Street Journal drop paywalls ahead of Hurricane Sandy http://t.co/uIzmtEd9,on-topic,smart idea on their part to keep ppl informe <smile> ny <allcaps> times and wall street journal drop paywalls ahead of hurricane sandy <url>
9217,'262783710473105408',RT @HurricaneiSandy: HURRICANE IRENE WAS A BASIC BITCH. IMA BOUT TO SHUT ERRYTHANG THE HELL DOWN.,on-topic,rt <allcaps> <user> : hurricane <allcaps> irene <allcaps> was <allcaps> a basic <allcaps> bitch <allcaps> . ima <allcaps> bout <allcaps> to <allcaps> shut <allcaps> errythang <allcaps> the <allcaps> hell <allcaps> down <allcaps> .
9218,'262545593736507393',Time to go shipping for my Hurricane Sandy survival kit. Y'all will appreciate it...,on-topic,time to go shipping for my hurricane sandy survival kit . y' all will appreciate it . <repeat>
9219,'263367677656047616',"RT @vnhnv: Just because the hurricane didn't do any damage to you, doesn't mean it didn't do any damage to other people.",on-topic,"rt <allcaps> <user> : just because the hurricane did n't do any damage to you , does n't mean it did n't do any damage to other people ."
9220,'262645855008477184',Is this hurricane really serious? I'm not tryiing to be stranded @ work.. How the f*ck am I getting home?,on-topic,is this hurricane really serious ? i 'm not tryiing to be stranded @ work . <repeat> how the f*ck am i getting home ?
9221,'262638874503806976',"RT @NaNoWriMo: Stay safe out there, Wrimos facing Frankenstorm's monster! We're collecting suggestions for noveling without power on Fac ...",on-topic,"rt <allcaps> <user> : stay safe out there , wrimos facing frankenstorm 's monster ! we 're collecting suggestions for noveling without power on fac . <repeat>"
9222,'263364160254001152',RT @justinbieber: everyone dealing with the hurricane up north be safe,on-topic,rt <allcaps> <user> : everyone dealing with the hurricane up north be safe
9223,'263127182405165057',RT @AthleteWizdom: Retweet for all of the soldiers that are still protecting our country through Hurricane Sandy. http://t.co/lxodiAP4,on-topic,rt <allcaps> <user> : retweet for all of the soldiers that are still protecting our country through hurricane sandy . <url>
