,tweet id, tweet, label,tweet_cleaned
7979,'350425265249329153',Incredible damage from the #yycflood but so amazing to see the community coming together to help each other out!  http://t.co/UzLOzES3Jj,on-topic,incredible damage from the <hashtag> yycflood but so amazing to see the community coming together to help each other out ! <url>
7981,'349232894885113856',"RT @weather: Alberta, Canada hit by massive flooding http://t.co/NSWQ22tEC8",on-topic,"rt <allcaps> <user> : alberta , canada hit by massive flooding <url>"
7982,'349928336870477824',Collecting gowns for the ladies of the High River graduation class. tracy@tstewart.ca to donate a gown! #yycflood #abflood #calgarystrong,on-topic,collecting gowns for the ladies of the high river graduation class . tracy <user> . ca to donate a gown ! <hashtag> yycflood <hashtag> abflood <hashtag> calgarystrong
7984,'348867219939278848',RT @cityofcalgary: An updated list of flood related road closures can be found here: http://t.co/QcLo2yRjR5 #yycflood,on-topic,rt <allcaps> <user> : an updated list of flood related road closures can be found here : <url> <hashtag> yycflood
7985,'349551176091570176',RT @coltpsychotic: @X929 can you please RT this will help so very much! Thanks! #yycflood http://t.co/YxvQY8l8nT,on-topic,rt <allcaps> <user> : <user> can you please rt <allcaps> this will help so very much ! thanks ! <hashtag> yycflood <url>
7986,'350643539073445888',RT @danirohs: Go to @TimHortons and get an Alberta Rose doughnut for $1 and all money donated to Red Cross flood relief. http://t.co/BD7YvU…,on-topic,rt <allcaps> <user> : go to <user> and get an alberta rose doughnut for $ <number> and all money donated to red cross flood relief . <url>
7987,'348659443535319041',@HabsAngel thanks for the follow!  Fellow  Habs fan in Alberta I assume (flooding tweet).,on-topic,<user> thanks for the follow ! fellow habs fan in alberta i assume -LRB- flooding tweet -RRB- .
7988,'350701806499799040',The Alberta government has taken over the reins in flood-stricken High River #ABflood http://t.co/El2CCQLVhq,on-topic,the alberta government has taken over the reins in flood-stricken high river <hashtag> ab <allcaps> flood <url>
7989,'348266098568863744',"Xclnt sense of humor. Important! RT @Andie1743: Aliens are gonna land, Chief Hansen, you're awesome :) @calgarypolice  #ABFlood #YYCStrong",off-topic,"xclnt sense of humor . important ! rt <allcaps> <user> : aliens are gon na land , chief hansen , you 're awesome <smile> <user> <hashtag> abf <allcaps> lood <hashtag> yycs <allcaps> trong"
7990,'348192956731244544',RT @kev_currie: PGA Tour Canada event cancelled in Calgary due to the flooding. May be made up later in the year,on-topic,rt <allcaps> <user> : pga <allcaps> tour canada event cancelled in calgary due to the flooding . may be made up later in the year
7991,'348217838655381504',#yycflood & #abflood relief donations are being accepted by Canadian Red Cross. https://t.co/64jl0ZuHn3,on-topic,<hashtag> yycflood & <hashtag> abflood relief donations are being accepted by canadian red cross . <url>
7992,'349974974108409858',"Mmmm donuts!! “@GlobalCalgary: Sweet relief for Alberta flood victims, @TimHortons new donut: http://t.co/kxczZA2cnB #abflood #yycflood”",on-topic,"mm <elong> donuts ! <repeat> <user> : sweet relief for alberta flood victims , <user> new donut : <url> <hashtag> abflood <hashtag> yycflood"
7993,'349211210505404416',"RT @HeySeto: Tired of flood pictures? Me too, so I put together these awesome #yycflood stories instead http://t.co/s4QApBf5oH #abflood",on-topic,"rt <allcaps> <user> : tired of flood pictures ? me too , so i put together these awesome <hashtag> yycflood stories instead <url> <hashtag> abflood"
7994,'349203087694626817',"RT @vlrny: If you've got time to p/u stuff from @NeighbourLink and deliver it to residents, that would be super helpful. #yycflood",on-topic,"rt <allcaps> <user> : if you 've got time to p / u stuff from <user> and deliver it to residents , that would be super helpful . <hashtag> yycflood"
7995,'348485754269347841',"Items we need: Science Diet Wet cat+kitten food, small plastic containers & flat sheets & blankets #yycflood #abflood",on-topic,"items we nee <smile> science diet wet cat + kitten food , small plastic containers & flat sheets & blankets <hashtag> yycflood <hashtag> abflood"
7996,'349626183715012608',RT @thecanadacom: The @Nenshi love has reached a new high amid #Calgary flood http://t.co/5mOyxrqBp0,on-topic,rt <allcaps> <user> : the <user> love has reached a new high amid <hashtag> calgary flood <url>
7997,'348206972379729920',RT @Muskymoose: I say we use the 52 million to help out all the communities affected by the floods instead of transit #yycflood,on-topic,rt <allcaps> <user> : i say we use the <number> million to help out all the communities affected by the floods instead of transit <hashtag> yycflood
7998,'349907921829773315',RT @marcangelofoods: Tomorrow we will be having our @TorontoArgos BBQ at gate 11 to support the #yycflood efforts from 4pm until kickoff!...,on-topic,rt <allcaps> <user> : tomorrow we will be having our <user> bbq <allcaps> at gate <number> to support the <hashtag> yycflood efforts from <number> pm until kickoff . <repeat>
7999,'349283714565537792',"Floods disrupt Calgary home sales: Calgary’s housing market was one of the best in Canada, with an optimistic ... http://t.co/CsalEnEsef",on-topic,"floods disrupt calgary home sales : calgarys housing market was one of the best in canada , with an optimistic . <repeat> <url>"
8000,'348567090237685761',"RT @ABPremierComms: .@Premier_Redford: Once #abflood is over, we will be there to help rebuild #medhat",on-topic,"rt <allcaps> <user> : . <user> : once <hashtag> abflood is over , we will be there to help rebuild <hashtag> medhat"
8001,'348635840018268161',RT @GlobalCalgary: Canadian Forces work to stabilize flood-ravaged High River: http://t.co/cvvkMdu87O #abflood #yycflood,on-topic,rt <allcaps> <user> : canadian forces work to stabilize flood-ravaged high river : <url> <hashtag> abflood <hashtag> yycflood
8002,'349550415341289472',@redcrosscanada: We continue 2 assist those affected by flooding in #Alberta. Want 2 help? Donate here: http://t.co/7UHLaIGQA4   #abflood,on-topic,<user> : we continue <number> assist those affected by flooding in <hashtag> alberta . want <number> help ? donate here : <url> <hashtag> abflood
8003,'348773715250671616',Get away from the river now! #ABflood http://t.co/UYeDWU9qrD,on-topic,get away from the river now ! <hashtag> ab <allcaps> flood <url>
8004,'348478842970705920',RT @Nabeelshahood: Great shot!! Couple helping each other cross a road in downtown Calgary. #yycflood #abflood http://t.co/5JUq1g2Pl4,on-topic,rt <allcaps> <user> : great shot ! <repeat> couple helping each other cross a road in downtown calgary . <hashtag> yycflood <hashtag> abflood <url>
8005,'349015686443569152',"RT @CalgaryPolice: If the power is out at an intersection, please treat it as a 4-way stop. #yycflood",on-topic,"rt <allcaps> <user> : if the power is out at an intersection , please treat it as a <number> - way stop . <hashtag> yycflood"
8006,'349522436221448193',RT @CBCScott: Are we clear? Did not happen! “@cityofcalgary: At no point were the @calgaryzoo big cats in the Calgary Court House. #abflood…,on-topic,rt <allcaps> <user> : are we clear ? did not happen ! <user> : at no point were the <user> big cats in the calgary court house . <hashtag> abflood
8007,'348614656253894656',Calgary Flames' arena heavily damaged by floods - Los Angeles Times http://t.co/FC2OK8AiwV,on-topic,calgary flames ' arena heavily damaged by floods - los angeles times <url>
8008,'348878834856230913',For all those affected by the floods in Canada  #Purrs4Peace,on-topic,for all those affected by the floods in canada <hashtag> purrs <number> peace
8009,'348636899113578496',"MT @NewsTalk770: All but 3 in Hillhurst, all Bridgeland except 4th to 9th st and rest of #DiscoveryRidge allowed home by 10PM #yycflood",on-topic,"mt <allcaps> <user> : all but <number> in hillhurst , all bridgeland except <number> th to <number> th st and rest of <hashtag> discoveryridge allowed home by <number> pm <allcaps> <hashtag> yycflood"
8010,'349044730576912384',"Whether or not climate change played a role in #ABfloods, now is not the time for snide commentary. Be a good human. #yeg #yyc #yycflood",on-topic,"whether or not climate change played a role in <hashtag> ab <allcaps> floods , now is not the time for snide commentary . be a good human . <hashtag> yeg <hashtag> yyc <hashtag> yycflood"
8011,'348852711527170048',Mayor @nenshi Pls. RT residents must visit a re-entry site prior to returning home. Re-entry centres are still being established #yycflood,on-topic,mayor <user> pls. rt <allcaps> residents must visit a re-entry site prior to returning home . re-entry centres are still being established <hashtag> yycflood
8012,'349043281906249731',It will be a strange week for everyone.  Hang in there!  http://t.co/0pT0N8dtT4 #yyc #abflood,on-topic,it will be a strange week for everyone . hang in there ! <url> <hashtag> yyc <hashtag> abflood
8013,'348489782055272448',Alberta flood update: ‘A disaster that is widespread’ http://t.co/1Z8KboVuwA #ABflood,on-topic,alberta flood update : a disaster that is widespread <url> <hashtag> ab <allcaps> flood
8014,'350124542544453632',RT @icacalgary: Did u get this @icacalgary?RT @SikoraAJ: Any #yycflood volunteers in Inglewood? We could use about 10 bodies at 45 New St S…,on-topic,rt <allcaps> <user> : did u get this <user> ? rt <allcaps> <user> : any <hashtag> yycflood volunteers in inglewood ? we could use about <number> bodies at <number> new st s
8015,'350653254943780865',"BP Canada and BP Foundation donate $450,000 to Flood Relief efforts http://t.co/evjiwQ3fKv #drilling #news",on-topic,bp <allcaps> canada and bp <allcaps> foundation donate $ <number> to flood relief efforts <url> <hashtag> drilling <hashtag> news
8016,'348697342158974976',RT @Crackmacs: Video I shot randomly throughout downtown earlier today of the #yycflood aftermath http://t.co/kGnzaynDjW (warning: long. 23…,on-topic,rt <allcaps> <user> : video i shot randomly throughout downtown earlier today of the <hashtag> yycflood aftermath <url> -LRB- warning : long . <number>
8017,'350376346788171776',"RT @660News: Nenshi: Why don't we have regulatory authority over CP rail bridge, but it is my guys down there risking their lives. #yycflood",off-topic,"rt <allcaps> <user> : nenshi : why do n't we have regulatory authority over cp <allcaps> rail bridge , but it is my guys down there risking their lives . <hashtag> yycflood"
8018,'348514283967086592',RT @Mookalicious: You guys= Angels!! MT “@anniestads: @Mookalicious on our way to bring the sandwiches to southland.  #yychelps #yycflood”,on-topic,rt <allcaps> <user> : you guys = angels ! <repeat> mt <allcaps> <user> : <user> on our way to bring the sandwiches to southland . <hashtag> yychelps <hashtag> yycflood
8019,'348459139023900672',RT @calgaryherald: Elbow River levels could decrease as much as 60% in next 48 hours; Bow expected to recede more slowly: CEMA #yycflood,on-topic,rt <allcaps> <user> : elbow river levels could decrease as much as <number> % in next <number> hours ; bow expected to recede more slowly : cema <allcaps> <hashtag> yycflood
8020,'349019476651556864',RT @BFSingh: My commentary in the Globe & Mail today http://t.co/AiJpF4VDYn #yycflood,on-topic,rt <allcaps> <user> : my commentary in the globe & mail today <url> <hashtag> yycflood
8021,'348302103166468096',Voluntary evacuation zone covering west downtown and parts of #sunalta. Please take precautions. #yycflood  #staysafe http://t.co/aEgykomA3w,on-topic,voluntary evacuation zone covering west downtown and parts of <hashtag> sunalta . please take precautions . <hashtag> yycflood <hashtag> staysafe <url>
8022,'349231917310291970',RT @cderworiz: Province has approved $1 billion for first phase of emergency recovery and reconstruction for southern Alberta floods. #abfl…,on-topic,rt <allcaps> <user> : province has approved $ <number> billion for first phase of emergency recovery and reconstruction for southern alberta floods . <hashtag> abfl
8023,'348480028918554624',RT @InglewoodYYC: Praying hard for East #Inglewood today. RT @dinnerwithjulie So much land eroded #yycflood http://t.co/5bkcmv03Ub,on-topic,rt <allcaps> <user> : praying hard for east <hashtag> inglewood today . rt <allcaps> <user> so much land eroded <hashtag> yycflood <url>
8024,'348567456895336448',Calgary Flames say lower part of team's rink is 'a total loss' from flooding... http://t.co/HZe72M0GvN,on-topic,calgary flames say lower part of team 's rink is ` a total loss ' from flooding . <repeat> <url>
8026,'351535811235287040',RT @Ship_and_Anchor: Another great fundraiser tonight #cocktails4calgary @NTNL10. All proceeds and tips going to flood relief #yyc #calgary…,on-topic,rt <allcaps> <user> : another great fundraiser tonight <hashtag> cocktails <number> calgary <user> . all proceeds and tips going to flood relief <hashtag> yyc <hashtag> calgary
8027,'348278683305390080',RT @HealthyNewDawn: WTG!! Blackfoot truckstop is feeding first responders and roads crews all night and tomorrow. #yycflood,on-topic,rt <allcaps> <user> : wtg <allcaps> ! <repeat> blackfoot truckstop is feeding first responders and roads crews all night and tomorrow . <hashtag> yycflood
8028,'350009208051212292',RT @PetersDriveIn: #yyc #yycflood We want help flood cleanup - show up tonight (Wed only) MUDDY and your meal is free!! Help neighbour and …,on-topic,rt <allcaps> <user> : <hashtag> yyc <hashtag> yycflood we want help flood cleanup - show up tonight -LRB- wed only -RRB- muddy <allcaps> and your meal is free ! <repeat> help neighbour and
8029,'348946731725119488',"@kelliepickler please pray 4 Calgary, Alberta, Canada. Devastating floods, 4 dead, millions in damage, and over 100,000 evacuated. Thanks",on-topic,"<user> please pray <number> calgary , alberta , canada . devastating floods , <number> dead , millions in damage , and over <number> evacuated . thanks"
8030,'349162560496467969',This brings new meaning to flyfishing for downtown Bow River browns. #abflood,on-topic,this brings new meaning to flyfishing for downtown bow river browns . <hashtag> abflood
8031,'348876781757009921',RT @Terrilltf: “We are still in crisis mode and will be for possibly the next 48 hours: #Siksika Chief Fred Rabbit Carrier #abflood via @c…,on-topic,rt <allcaps> <user> : we are still in crisis mode and will be for possibly the next <number> hours : <hashtag> siksika chief fred rabbit carrier <hashtag> abflood via <user>
8032,'348192927228493824',shutting the water off soon.. #yycflood,on-topic,shutting the water off soon . <repeat> <hashtag> yycflood
8033,'348367676722257923',"RT @MorganShandro: For anybody looking for some more pictures of the #yycflood, my dad @mshandro took some good ones: http://t.co/RnkiOOdBSm",on-topic,"rt <allcaps> <user> : for anybody looking for some more pictures of the <hashtag> yycflood , my dad <user> took some good ones : <url>"
8035,'348715119292858368',"RT @JuliaMaksymetz: Food, clothing, blankets, etc. can be dropped off at @NeighbourLink to aid the #Siksika nation. #abflood #yycflood",on-topic,"rt <allcaps> <user> : food , clothing , blankets , etc. can be dropped off at <user> to aid the <hashtag> siksika nation . <hashtag> abflood <hashtag> yycflood"
8036,'348252215338729472',Rogers/Fido customers - text ABHELP to 4664 to donate $5 to help the victims of the #abflood 100% of proceeds go to the Canadian Red Cross,on-topic,rogers / fido customers - text abhelp <allcaps> to <number> to donate $ <number> to help the victims of the <hashtag> abflood <number> % of proceeds go to the canadian red cross
8037,'349148340799279104',@couleehiker Thank you for your willingess to help. You can send an email to info_ab@can.salvationarmy.org. #yycflood,on-topic,<user> thank you for your willingess to help . you can send an email to info_ab <user> . salvationarmy.org . <hashtag> yycflood
8038,'348827100721078272',@windspeakernews @ABHumanServices thanks you too. I hope the people of Siska all got out safely. #YYC #abflood #floods #yccflood,on-topic,<user> <user> thanks you too . i hope the people of siska all got out safely . <hashtag> yyc <allcaps> <allcaps> <hashtag> abflood <hashtag> floods <hashtag> yccflood
8039,'348598212808028160',Made it to Vancouver. Will take red eye to Ottawa. Still people stranded in Banff with no route to Calgary. Road washed away. #abflood,on-topic,made it to vancouver . will take red eye to ottawa . still people stranded in banff with no route to calgary . road washed away . <hashtag> abflood
8040,'348482550437658624',Looks like my running trail is under water.. #yycflood #abflood #cochrane http://t.co/13RcPQKAPu,on-topic,looks like my running trail is under water . <repeat> <hashtag> yycflood <hashtag> abflood <hashtag> cochrane <url>
8042,'350293371933310976',RT @buzzbishop: Mission is looking for clean-up volunteers to meet up at the Safeway right away. #yycflood,on-topic,rt <allcaps> <user> : mission is looking for clean-up volunteers to meet up at the safeway right away . <hashtag> yycflood
8043,'350786177550389252',@PaulChapman22 @global_leslie @bostonpizza   Still laughing about this. Kudos for taking the heat while her community deals with #yycfloods,on-topic,<user> <user> <user> <elong> still laughing about this . kudos for taking the heat while her community deals with <hashtag> yycfloods
8044,'348605348883619841',Beautiful sunny day today. Everyone is downtown taking pictures. I love this city. #yycflood http://t.co/s8krSMkZJ2,on-topic,beautiful sunny day today . everyone is downtown taking pictures . i love this city . <hashtag> yycflood <url>
8045,'348695338737086464',"RT @BrettMineer: If CO, CA, AZ wildfires bother you - or once in a century flooding for 2nd time in 8yrs in Alberta - match relief donati…",on-topic,"rt <allcaps> <user> : if co <allcaps> , ca <allcaps> , az <allcaps> wildfires bother you - or once in a century flooding for <number> nd time in <number> yrs in alberta - match relief donati"
8046,'350375882302570497',RT Cargill and government working together to re-open plant in High River http://t.co/UKcePkAMSG #abflood @TownOfHighRiver,on-topic,rt <allcaps> cargill and government working together to re-open plant in high river <url> <hashtag> abflood <user>
8047,'351449069530525699',RT @YourAlberta: #HighRiver garbage update: Please separate fridges/freezers and hazardous materials from other household waste. #abflood,on-topic,rt <allcaps> <user> : <hashtag> highriver garbage update : please separate fridges / freezers and hazardous materials from other household waste . <hashtag> abflood
8048,'349337104788094978',“Here's  your legacy Stephen Harper. History you can't rewrite &gt; http://t.co/86BDbxyPWh  http://t.co/ZwK3KJ6s14 @CP24 #abflood #cdnpoli”,on-topic,here 's your legacy stephen harper . history you ca n't rewrite > <url> <url> <user> <hashtag> abflood <hashtag> cdnpoli
8049,'349274004957315072',RT @YYCFlood: Photo: Someone needs a doggy bath! http://t.co/QezS02WIui #yycflood,on-topic,rt <allcaps> <user> : photo : someone needs a doggy bath ! <url> <hashtag> yycflood
8050,'348254032101535744',"while #medhat prepares for the impending, #Sask officials are keeping a very close eye on the situation and making preparations #Abflood",on-topic,"while <hashtag> medhat prepares for the impending , <hashtag> sask officials are keeping a very close eye on the situation and making preparations <hashtag> abflood"
8051,'349224598170107906',":Reminder: If your community's been cleared for reentry, ensure you visit a reentry info centre: http://t.co/RKNncPSUrC #yycflood #abflood",on-topic,": reminder : if your community 's been cleared for reentry , ensure you visit a reentry info centre : <url> <hashtag> yycflood <hashtag> abflood"
8052,'348225671920750594',RT @mase1pryde: This shit is terrible. Store in calgs takin advantage #yyc #yycflood http://t.co/ca1sueLAoV,on-topic,rt <allcaps> <user> : this shit is terrible . store in calgs takin advantage <hashtag> yyc <hashtag> yycflood <url>
8053,'350611266110373888',Canadian Institute of Plumbing & Heating is donating to Cdn Red Cross Alberta Flood funds. You can too: http://t.co/hkdpYyyE3c ….,on-topic,canadian institute of plumbing & heating is donating to cdn red cross alberta flood funds . you can too : <url> .
8054,'349645864538607616',RT @joshyyc: Fire telling us that they're still encountering lots of people running gas generators indoors. DO NOT DO THIS!! #yycflood,on-topic,rt <allcaps> <user> : fire telling us that they 're still encountering lots of people running gas generators indoors . do <allcaps> not <allcaps> do <allcaps> this <allcaps> ! <repeat> <hashtag> yycflood
8057,'349197098752815106',RT @Mo_K_Miller: A sea of volunteers being processed at McMahon ...\So many it's threatening to overwhelm officials #abflood http://t.co/JG…,on-topic,rt <allcaps> <user> : a sea of volunteers being processed at mcmahon . <repeat> \ so many it 's threatening to overwhelm officials <hashtag> abflood <url>
8058,'348240483895619584',Wondering how you can help with the #yycflood ? Check out http://t.co/X0jXKxkcz3 to sign up for volunteer notification. #yychelps,on-topic,wondering how you can help with the <hashtag> yycflood ? check out <url> to sign up for volunteer notification . <hashtag> yychelps
8059,'349588018597871616',"Nenshi asking ALL employers to allow staff to work from home, if possible, to ease traffic congestion. Also, please carpool. #yyc #abflood",on-topic,"nenshi asking all <allcaps> employers to allow staff to work from home , if possible , to ease traffic congestion . also , please carpool . <hashtag> yyc <hashtag> abflood"
8061,'348194360610926592',RT @HockeyHallFame: Our thoughts and prayers go out to the flood victims in the City Calgary today.,on-topic,rt <allcaps> <user> : our thoughts and prayers go out to the flood victims in the city calgary today .
8062,'348309211580596225',RT @SkyNews: Canada Floods Force Thousands Of Evacuations http://t.co/hp083sdNoR,on-topic,rt <allcaps> <user> : canada floods force thousands of evacuations <url>
8063,'349285745053274112',"RT @donmoen: Lord, bring comfort & safety to those affected by flooding in Western Canada; let us be Your hands and feet to those who are h…",on-topic,"rt <allcaps> <user> : lord , bring comfort & safety to those affected by flooding in western canada ; let us be your hands and feet to those who are h"
8064,'349172664444809216',"Sorry, it's going to take a while to reach work, as there's no transit into the core--I hope those profits aren't hemorrhaging. #yycflood",on-topic,"sorry , it 's going to take a while to reach work , as there 's no transit into the core -- i hope those profits are n't hemorrhaging . <hashtag> yycflood"
8065,'348208177973714944',Hockey fans here's some staggering news: the flames Home rink first ten rows are under water #NHL #abflood,on-topic,hockey fans here 's some staggering news : the flames home rink first ten rows are under water <hashtag> nhl <allcaps> <allcaps> <hashtag> abflood
8066,'348873443221045249',@MonicaR_Hanson @YorvisAGomez the Convention Centre Parkade is in good shape. All vehicles are safe. #yycflood #parking,on-topic,<user> <user> the convention centre parkade is in good shape . all vehicles are safe . <hashtag> yycflood <hashtag> parking
8067,'350729368269635584',@sbaranski Almost all of Alberta's first responders are union members &they've done an amazing job. #canlab #abflood #ableg @ABFedLabour,on-topic,<user> almost all of alberta 's first responders are union members & they 've done an amazing job . <hashtag> canlab <hashtag> abflood <hashtag> ableg <user>
8068,'349202344027758592',RT @ReidFiest: .@calgarystampede says it is not drawing external resources in its clean-up #yyc #yycflood,on-topic,rt <allcaps> <user> : . <user> says it is not drawing external resources in its clean-up <hashtag> yyc <hashtag> yycflood
8069,'349948676879302656',"If you want to volunteer, go volunteer, says @nenshi. Don't need the city 2 tell u where to go, just help. #yycflood” @bronniedavies #dana",on-topic,"if you want to volunteer , go volunteer , says <user> . do n't need the city <number> tell u where to go , just help . <hashtag> yycflood <user> <hashtag> dana"
8070,'350678080446140417',"RT @NewsTalk770: .@nenshi begins his briefing, sporting his @calstampeders jersey. Says this is a good news kind of day. #yycflood http:/…",on-topic,"rt <allcaps> <user> : . <user> begins his briefing , sporting his <user> jersey . says this is a good news kind of day . <hashtag> yycflood http : /"
8071,'349652217856405505',RT @weathernetwork: Dogs stolen during Alberta floods return home: http://t.co/jIIQIJuq7m,on-topic,rt <allcaps> <user> : dogs stolen during alberta floods return home : <url>
8073,'348816868657729536',RT @mikesbloggity: Peace Bridge is very much still standing.  Silly social media rumours. #yycflood http://t.co/tDDdAxDl6Q,on-topic,rt <allcaps> <user> : peace bridge is very much still standing . silly social media rumours . <hashtag> yycflood <url>
8074,'349229923896012801',Our thoughts go to all of those affected by the flooding in Alberta. Stay safe. #abflood,on-topic,our thoughts go to all of those affected by the flooding in alberta . stay safe . <hashtag> abflood
8075,'349600215738761216',FOOD TRUCK FLOOD RAISER tomorrow at Calgary Farmers' Market! http://t.co/yfTUamXvn2,on-topic,food <allcaps> truck <allcaps> flood <allcaps> raiser <allcaps> tomorrow at calgary farmers ' market ! <url>
8077,'348954149074911233',Anyone heard when power will be returning to Cliff Bungalow? #yycflood,on-topic,anyone heard when power will be returning to cliff bungalow ? <hashtag> yycflood
8078,'349980467962986496',RT @BC1: B.C. workers helping to rebuild and clean up the #Calgary Zoo - http://t.co/1fdhQ9zgTd #yycflood,on-topic,rt <allcaps> <user> : b.c. workers helping to rebuild and clean up the <hashtag> calgary zoo - <url> <hashtag> yycflood
8079,'350304155388219394',"RT @STSConnections: STS students are out in the community and helping with #yycflood cleanup. Way to go, guys!",on-topic,"rt <allcaps> <user> : sts <allcaps> students are out in the community and helping with <hashtag> yycflood cleanup . way to go , guys !"
8080,'350375603939180545',"Calgary is falling apart :-( “@WinAshleyLynn: No wait, it's a fire.  On 4th ave and 25th street.  #yyc #yycflood”",on-topic,"calgary is falling apart <sadface> <user> : no wait , it 's a fire . on <number> th ave and <number> th street . <hashtag> yyc <hashtag> yycflood"
8081,'349917118382354432',The folks @ATCOBlueFlame have info on food and household safety for Calgarians returning home. http://t.co/Ie9d6br0nK #yycflood #abflood,on-topic,the folks <user> have info on food and household safety for calgarians returning home . <url> <hashtag> yycflood <hashtag> abflood
8082,'348193234708729856',"RT @tvchick13: Roads UPDATE: Hwy #1 and Hwy 93 remain closed through Banff, Yoho and Kootenay national parks #YYC #ABflood",on-topic,"rt <allcaps> <user> : roads update <allcaps> : hwy <hashtag> <number> and hwy <number> remain closed through banff , yoho and kootenay national parks <hashtag> yyc <allcaps> <allcaps> <hashtag> ab <allcaps> flood"
8083,'349721373935026180',"RT @maarissa6: 9 and a half hours later, day one is over ! #yycflood #volunteer",on-topic,"rt <allcaps> <user> : <number> and a half hours later , day one is over ! <hashtag> yycflood <hashtag> volunteer"
8084,'348222977508274176',“@calgaryjournal: RCMP confirm two bodies pulled from Highwood River - first confirmed fatalities of #abflood. #yyc #yycflood #abstorm”,on-topic,<user> : rcmp <allcaps> confirm two bodies pulled from highwood river - first confirmed fatalities of <hashtag> abflood . <hashtag> yyc <hashtag> yycflood <hashtag> abstorm
8085,'350390916709756928',"@Metro_Katie Yes, fingers crossed. Another step towards recovery. #yycflood #calgarystrong",on-topic,"<user> yes , fingers crossed . another step towards recovery . <hashtag> yycflood <hashtag> calgarystrong"
8086,'348191371435331584',I've been glued to news & twitter since 6am following #yycflood. Hope to get motivated to go dancing tonight. #solstice,on-topic,i 've been glued to news & twitter since <number> am following <hashtag> yycflood . hope to get motivated to go dancing tonight . <hashtag> solstice
8087,'350347403687247873',@___Danno @CP24 @pmharper @kenneyjason \You know how it goes in the Nigel Write me a #Cheque #abflood #yyc #yycflood #Ottawa #CPC Hood #Bell,on-topic,<user> <user> <user> <user> \ you know how it goes in the nigel write me a <hashtag> cheque <hashtag> abflood <hashtag> yyc <hashtag> yycflood <hashtag> ottawa <hashtag> cpc <allcaps> <allcaps> hood <hashtag> bell
8088,'351373371667255296',RT @BCLions: Our friends at @TELUS are doing some great work to support those affected by the #abflood. #BCLions #CFL,on-topic,rt <allcaps> <user> : our friends at <user> are doing some great work to support those affected by the <hashtag> abflood . <hashtag> bcl <allcaps> ions <hashtag> cfl <allcaps> <allcaps>
8089,'348434887390396419',RT @Katrina_0987: A view of the flooded river from a trail in #Cranston #yycflood #calgarystrong http://t.co/8gIgQEZwdB,on-topic,rt <allcaps> <user> : a view of the flooded river from a trail in <hashtag> cranston <hashtag> yycflood <hashtag> calgarystrong <url>
8090,'349283628339036162',RT @Metro_Nolais: One ore #yycflood city update for me at 430. Then .@MetroFletch is taking over for the eve,on-topic,rt <allcaps> <user> : one ore <hashtag> yycflood city update for me at <number> then . <user> is taking over for the eve
8091,'349895789356654594',RT @cityofcalgary: State of Local Emergency will remain in place for at least another 7 days #yycflood #yyc,on-topic,rt <allcaps> <user> : state of local emergency will remain in place for at least another <number> days <hashtag> yycflood <hashtag> yyc
8092,'348189278964162560',"Farmers, Parks Canada argue over who's flooding the fields - Ottawa Citizen http://t.co/PokIhbHasx",on-topic,"farmers , parks canada argue over who 's flooding the fields - ottawa citizen <url>"
8093,'349720268828188673',RT @redcrosscanada: We continue to assist those affected by flooding in Alberta. Want to help? Donate here: http://t.co/Xd9mbM2uj8  #abflood,on-topic,rt <allcaps> <user> : we continue to assist those affected by flooding in alberta . want to help ? donate here : <url> <hashtag> abflood
8094,'351490706205978624',@CanadaWise RT @johnearllee  #ABflood #YYCflood if you need a crew to cleanup tweet me. Have a crew everyday this week and beyond.,on-topic,<user> rt <allcaps> <user> <hashtag> ab <allcaps> flood <hashtag> yyc <allcaps> flood if you need a crew to cleanup tweet me . have a crew everyday this week and beyond .
8095,'350463396682010624',"Brilliant flood humour. Your Face Here - Bow River, kind of a jerk http://t.co/WBsYxPmnNR via @FFWDWeekly #yycflood",on-topic,"brilliant flood humour . your face here - bow river , kind of a jerk <url> via <user> <hashtag> yycflood"
8096,'350092911230205953',RT @glenbowmuseum: Suggestions from Glenbow staff on how to treat #yycflood damaged art & artifacts http://t.co/QlBeGknok3. Implement @ you…,on-topic,rt <allcaps> <user> : suggestions from glenbow staff on how to treat <hashtag> yycflood damaged art & artifacts <url> . implement @ you
8097,'348565236447592448',I posted 9 photos on Facebook in the album Calgary Floods http://t.co/gw6f4OReyz,on-topic,i posted <number> photos on facebook in the album calgary floods <url>
8098,'348954841076350978',I knew those pints would come in handy for something #yycflood @fiascogelato http://t.co/yCbLaoUn85,on-topic,i knew those pints would come in handy for something <hashtag> yycflood <user> <url>
8101,'348291698658508800',RT @paulalala_H: Prayers for everyone affected by the #abflood !!,on-topic,rt <allcaps> <user> : prayers for everyone affected by the <hashtag> abflood ! <repeat>
8102,'349785903151067136',RT @BATTERR: The Westboro Baptist Church actually blames the #yycflood on same sex marriage being legal up here. So basically we were askin…,on-topic,rt <allcaps> <user> : the westboro baptist church actually blames the <hashtag> yycflood on same sex marriage being legal up here . so basically we were askin
8104,'348442214210342912',RT @garybtvnews: Calgary Emergency Management team with Live Update coming up:Details @GlobalCalgary #yycflood #abflood http://t.co/Glvw73X…,on-topic,rt <allcaps> <user> : calgary emergency management team with live update coming up <smile> etails <user> <hashtag> yycflood <hashtag> abflood <url>
